long,lat,smp,calle_nombre,calle_altura,tipo1_16,tipo2_16,pisos_16,nombre,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.4177808166522,-34.6058293414378,013-004-004A,SARMIENTO,3738,GA,GARAGE,2,,ALMAGRO,5.0,1197,C1197AAB
-58.4176913236817,-34.6065354904864,013-004-026A,"PERON, JUAN DOMINGO, TTE. GENERAL",3635,GA,GARAGE,4,,ALMAGRO,5.0,1198,C1198AAQ
-58.4173710188566,-34.6039137146309,013-006-003A,CORRIENTES AV.,3742,GA,GARAGE,2,,ALMAGRO,5.0,1194,C1194AAQ
-58.4177743268016,-34.6040276182865,013-006-012C,BULNES,663,GA,GARAGE,3,,ALMAGRO,5.0,1176,C1176ABK
-58.4165368882981,-34.6064155506656,013-015-031A,BILLINGHURST,340,GA,GARAGE,2,,ALMAGRO,5.0,1174,C1174ABF
-58.4189218079364,-34.60682138652,017-102-001A,BULNES,332,GA,GARAGE,2,,ALMAGRO,5.0,1176,C1176ABF
-58.4185239523777,-34.6037113416486,017-105-003,CORRIENTES AV.,3844,GA,GARAGE,1,,ALMAGRO,5.0,1194,C1194AAR
-58.4183228649631,-34.6024342311705,017-106-002A,HUMAHUACA,3824,GA,GARAGE,3,BULNES,ALMAGRO,5.0,1191,C1191ABL
-58.4178508185875,-34.6080843332657,013-003-036,"BRAVO, MARIO",228,GA,GARAGE,1,,ALMAGRO,5.0,1175,C1175ABD
-58.4168783686356,-34.6097465143685,013-012-007,"MITRE, BARTOLOME",3564,GA,GARAGE,2,,ALMAGRO,5.0,1201,C1201AAP
-58.4170836165164,-34.6104066500807,013-012-019,"BRAVO, MARIO",35,GA,GARAGE,2,,ALMAGRO,5.0,1175,C1175AAA
-58.4170887632744,-34.610548422946,013-012-020,"BRAVO, MARIO",25,GA,GARAGE,2,,ALMAGRO,5.0,1175,C1175AAA
-58.4163683221683,-34.6104895245034,013-012-023,RIVADAVIA AV.,3547,GA,GARAGE,2,,ALMAGRO,5.0,1204,C1204AAA
-58.4170395519239,-34.60752791212,013-014-007A,"BRAVO, MARIO",277,GA,GARAGE,2,,ALMAGRO,5.0,1175,C1175ABC
-58.4155031979235,-34.6100123668652,013-023-009L,BILLINGHURST,59,GA,GARAGE,2,,ALMAGRO,5.0,1174,C1174AAA
-58.4150167997547,-34.6104369109816,013-023-018A,RIVADAVIA AV.,3437,GA,GARAGE,3,,ALMAGRO,5.0,1203,C1203AAG
-58.4158202081822,-34.6130024007088,028-016-027A,"YRIGOYEN, HIPOLITO",3461,GA,GARAGE,2,,ALMAGRO,5.0,1208,C1208ABB
-58.4152199561065,-34.6127627375223,028-016-034A,LINIERS VIRREY,181,GA,GARAGE,1,,ALMAGRO,5.0,1174,C1174ACC
-58.416529475725,-34.6116691948104,028-017-018G,MAZA,68,GA,GARAGE,3,,ALMAGRO,5.0,1206,C1206ACB
-58.4165352933845,-34.6118301165054,028-017-019A,MAZA,80,GA,GARAGE,3,,ALMAGRO,5.0,1206,C1206ACB
-58.41358448416,-34.6130992341933,028-023-003A,"YRIGOYEN, HIPOLITO",3318,GA,GARAGE,3,,ALMAGRO,5.0,1208,C1208ABN
-58.4136883559094,-34.6138006264693,028-023-025,MORENO,3355,GA,GARAGE,1,,ALMAGRO,5.0,1209,C1209ABK
-58.4143810144795,-34.6126025685236,028-024-027,"YRIGOYEN, HIPOLITO",3367,GA,GARAGE,3,,ALMAGRO,5.0,1208,C1208ABA
-58.4206206931008,-34.6100978503583,017-086-006A,"MITRE, BARTOLOME",3840,GA,GARAGE,2,,ALMAGRO,5.0,1201,C1201AAV
-58.4202678552727,-34.6089861138552,017-087B-032A,"SALGUERO, JERONIMO",168,GA,GARAGE,3,,ALMAGRO,5.0,1177,C1177AEB
-58.4205155026154,-34.6076236282201,017-088-004C,POTOSI,3836,GA,GARAGE,3,,ALMAGRO,5.0,1199,C1199ACD
-58.4207576143826,-34.6081685199534,017-088-028A,DIAZ VELEZ AV.,3855,GA,GARAGE,2,,ALMAGRO,5.0,1200,C1200AAF
-58.4192545599634,-34.6099270330668,017-099-005A,"MITRE, BARTOLOME",3754,GA,GARAGE,1,,ALMAGRO,5.0,1201,C1201AAT
-58.4203919005404,-34.6133266092703,036-119-008F,CASTRO BARROS,118,GA,GARAGE,1,,ALMAGRO,5.0,1178,C1178AAD
-58.4194104241885,-34.6134086926555,036-119-027,COLOMBRES,137,GA,GARAGE,1,,ALMAGRO,5.0,1177,C1177AAC
-58.4197649853667,-34.6122486066599,036-120-039A,COLOMBRES,61,GA,GARAGE,2,,ALMAGRO,5.0,1177,C1177AAA
-58.418155538583,-34.6133387956573,036-137-019A,COLOMBRES,152,GA,GARAGE,3,,ALMAGRO,5.0,1177,C1177AAD
-58.418155538583,-34.6133387956573,036-137-019A,BOEDO,149,GA,GARAGE,3,,ALMAGRO,5.0,1206,C1206AAB
-58.4178856500348,-34.6129401798468,036-137-037,BOEDO,127,GA,GARAGE,1,,ALMAGRO,5.0,1206,C1206AAB
-58.4189813613192,-34.6115217951566,036-138-004D,RIVADAVIA AV.,3750,GA,GARAGE,2,,ALMAGRO,5.0,1204,C1204AAP
-58.4184313778591,-34.6120779635344,036-138-029,BOEDO,77,GA,GARAGE,2,,ALMAGRO,5.0,1206,C1206AAA
-58.426442799965,-34.6080301597844,017-043-022D,RAWSON,344,GA,GARAGE,1,,ALMAGRO,5.0,1182,C1182ACF
-58.4270626665586,-34.6056644271673,017-045-025,"PERON, JUAN DOMINGO, TTE. GENERAL",4271,GA,GARAGE,1,,ALMAGRO,5.0,1199,C1199ABC
-58.4265903592712,-34.6056015313973,017-045-028J,"PERON, JUAN DOMINGO, TTE. GENERAL",4223,GA,GARAGE,1,,ALMAGRO,5.0,1199,C1199ABC
-58.4265383714374,-34.6047925431381,017-045-034,PALESTINA,556,GA,GARAGE,1,,ALMAGRO,5.0,1182,C1182ADB
-58.4262700585392,-34.6022586741631,017-048-017,CORRIENTES AV.,4355,GA,GARAGE,1,,ALMAGRO,5.0,1195,C1195AAC
-58.4264889592941,-34.601601013411,017-048-038,HUMAHUACA,4374,GA,GARAGE,2,,ALMAGRO,5.0,1192,C1192ACJ
-58.425127541016,-34.6083513123356,017-056-022,DIAZ VELEZ AV.,4129,GA,GARAGE,2,,ALMAGRO,5.0,1200,C1200AAI
-58.4248999871851,-34.6082605302957,017-056-025,GASCON,314,GA,GARAGE,1,,ALMAGRO,5.0,1181,C1181ACF
-58.4250428499278,-34.6077336255944,017-056-030A,GASCON,362,GA,GARAGE,1,,ALMAGRO,5.0,1181,C1181ACF
-58.4252596448855,-34.6051585439319,017-058-005B,SARMIENTO,4242,GA,GARAGE,1,,ALMAGRO,5.0,1197,C1197AAL
-58.4252232445585,-34.6056757610063,017-058-033A,"PERON, JUAN DOMINGO, TTE. GENERAL",4149,GA,GARAGE,1,,ALMAGRO,5.0,1199,C1199ABA
-58.4251584664781,-34.6034027405519,017-059-008B,CORRIENTES AV.,4266,GA,GARAGE,1,,ALMAGRO,5.0,1195,C1195AAO
-58.4300373498172,-34.6102143106031,017-005-023,RIO DE JANEIRO,479,GA,GARAGE,3,,ALMAGRO,5.0,1405,C1405CCE
-58.430165199491,-34.6076893773258,017-006-016B,RIO DE JANEIRO,665,GA,GARAGE,2,,ALMAGRO,5.0,1405,C1405CCI
-58.429566333077,-34.6080400526374,017-006-036,YATAY,340,GA,GARAGE,1,,ALMAGRO,5.0,1184,C1184ADF
-58.4295656263772,-34.6076853902196,017-006-039B,YATAY,358,GA,GARAGE,2,,ALMAGRO,5.0,1184,C1184ADF
-58.4279546099942,-34.6099143063283,017-027-046A,PRINGLES,240,GA,GARAGE,2,,ALMAGRO,5.0,1183,C1183AED
-58.4287188830537,-34.6066803815533,017-029-032D,YATAY,445,GA,GARAGE,2,,ALMAGRO,5.0,1184,C1184ADG
-58.4285255295324,-34.6069520287347,017-029-040A,POTOSI,4353,GA,GARAGE,4,,ALMAGRO,5.0,1199,C1199ACM
-58.4280734424505,-34.6056853146889,017-030-029A,"PERON, JUAN DOMINGO, TTE. GENERAL",4337,GA,GARAGE,2,,ALMAGRO,5.0,1199,C1199ABE
-58.4265967418249,-34.6089164113299,017-041-003,DIAZ VELEZ AV.,4240,GA,GARAGE,2,,ALMAGRO,5.0,1200,C1200AAW
-58.426419844468,-34.6098713003224,017-041-034C,RAWSON,228,GA,GARAGE,2,,ALMAGRO,5.0,1182,C1182ACD
-58.4249092699844,-34.6106857861907,017-054-026,GASCON,146,GA,GARAGE,1,,ALMAGRO,5.0,1181,C1181ACB
-58.4240420106826,-34.6097250284527,017-066-027A,"MITRE, BARTOLOME",4073,GA,GARAGE,1,,ALMAGRO,5.0,1201,C1201AAY
-58.4243315661213,-34.6076013934955,017-067-008,GASCON,379,GA,GARAGE,1,,ALMAGRO,5.0,1181,C1181ACE
-58.4235355909894,-34.6081937288906,017-067-021E,DIAZ VELEZ AV.,4025,GA,GARAGE,2,,ALMAGRO,5.0,1200,C1200AAH
-58.424448917027,-34.6071069804726,017-068-006,GASCON,405,GA,GARAGE,1,,ALMAGRO,5.0,1181,C1181ACG
-58.42266326959,-34.6061605364476,017-078-009,"ACUNA DE FIGUEROA, FRANCISCO",385,GA,GARAGE,1,,ALMAGRO,5.0,,
-58.4224208229283,-34.6065934984095,017-078-015A,"ACUNA DE FIGUEROA, FRANCISCO",333,GA,GARAGE,1,,ALMAGRO,5.0,,
-58.4248275378951,-34.6121552785898,017-052-007,LEZICA,4162,GA,GARAGE,2,,ALMAGRO,5.0,1202,C1202AAF
-58.42499669184,-34.6125489886984,017-052-016A,RAWSON,27,GA,GARAGE,4,,ALMAGRO,5.0,1182,C1182ABA
-58.4246481212956,-34.6126774441658,017-052-020A,RIVADAVIA AV.,4161,GA,GARAGE,4,,ALMAGRO,5.0,1205,C1205AAB
-58.4236583787388,-34.6118290624056,017-064A-034,GASCON,51,GA,GARAGE,1,,ALMAGRO,5.0,1181,C1181ABA
-58.4231544293986,-34.6117652573408,017-064A-046,RIVADAVIA AV.,4045,GA,CERRADO,1,,ALMAGRO,5.0,1205,C1205AAA
-58.4228692935114,-34.6118478633666,017-064A-047A,RIVADAVIA AV.,4035,GA,GARAGE,1,,ALMAGRO,5.0,1205,C1205AAA
-58.4221361990431,-34.6114072110267,017-064A-053A,RIVADAVIA AV.,3967,GA,GARAGE,1,,ALMAGRO,5.0,1204,C1204AAE
-58.421499403864,-34.6123127460855,036-102-005B,RIVADAVIA AV.,3946,GA,GARAGE,2,,ALMAGRO,5.0,1204,C1204AAR
-58.4211805187178,-34.6125351110334,036-102-032A,CASTRO BARROS AV.,65,GA,GARAGE,4,,ALMAGRO,5.0,1178,C1178AAA
-58.4289572025426,-34.613285619988,017-002-014A,LEZICA,4435,GA,GARAGE,1,,ALMAGRO,5.0,1202,C1202AAK
-58.4290047963162,-34.6122620402719,017-003-027A,YATAY,138,GA,GARAGE,2,,ALMAGRO,5.0,1184,C1184ADB
-58.4268756967907,-34.6131327700983,017-022-026B,PRINGLES,76,GA,GARAGE,4,,ALMAGRO,5.0,1183,C1183ADB
-58.4273773065684,-34.6126294226496,017-023-009A,LEZICA,4339,GA,GARAGE,2,,ALMAGRO,5.0,1202,C1202AAI
-58.4267643362003,-34.6143750191775,036-031-006,RIVADAVIA AV.,4360,GA,GARAGE,4,,ALMAGRO,5.0,1205,C1205AAQ
-58.4253607120092,-34.6143582368524,036-046-011M,"YRIGOYEN, HIPOLITO",4153,GA,GARAGE,1,,ALMAGRO,5.0,1208,C1208ABI
-58.4277634116331,-34.6185123301566,036-012-004A,VENEZUELA,4444,GA,GARAGE,2,,ALMAGRO,5.0,1211,C1211ABJ
-58.4282462565451,-34.617644644626,036-013-003A,LA PLATA AV.,254,GA,GARAGE,4,SAN CARLOS,ALMAGRO,5.0,1184,C1184AAP
-58.4285365870658,-34.6169878108045,036-014-011K,LA PLATA AV.,180,GA,GARAGE,5,,ALMAGRO,5.0,1184,C1184AAO
-58.4245527056805,-34.618487446484,036-042A-023C,TREINTA Y TRES ORIENTALES,441,GA,GARAGE,1,,ALMAGRO,5.0,1236,C1236ACA
-58.4251763983097,-34.6186453814025,036-042B-011A,"MARMOL, JOSE",450,GA,GARAGE,1,SAN JOSE,ALMAGRO,5.0,1236,C1236ABB
-58.4255444634268,-34.6164052045227,036-044-017,"MARMOL, JOSE",246,GA,GARAGE,2,,ALMAGRO,5.0,1183,C1183ACF
-58.4273497392668,-34.6208733522909,036-010A-001J,MEXICO,4350,GA,GARAGE,1,,ALMAGRO,5.0,1223,C1223ACL
-58.4277694880427,-34.6199091431935,036-011-013B,LA PLATA AV.,450,GA,GARAGE,1,,ALMAGRO,5.0,1235,C1235ABO
-58.4150431018964,-34.6178959312408,028-011-002E,MAZA,562,GA,GARAGE,2,,ALMAGRO,5.0,1220,C1220ABB
-58.4144851146907,-34.617575504109,028-011-002N,LINIERS VIRREY,569,GA,GARAGE,1,,ALMAGRO,5.0,1220,C1220AAA
-58.4139421002083,-34.6161963425177,028-021-016,LINIERS VIRREY,466,GA,GARAGE,2,,ALMAGRO,5.0,1174,C1174ACJ
-58.4137461220003,-34.616410287679,028-021-022,VENEZUELA,3361,GA,GARAGE,2,,ALMAGRO,5.0,1211,C1211AAM
-58.4136141487563,-34.6163373493269,028-021-023,VENEZUELA,3357,GA,GARAGE,2,,ALMAGRO,5.0,1211,C1211AAM
-58.4139620789506,-34.6148650587776,028-022-020,LINIERS VIRREY,352,GA,GARAGE,1,,ALMAGRO,5.0,1174,C1174ACH
-58.4231901730207,-34.6182252114805,036-059-006G,VENEZUELA,4132,GA,GARAGE,1,,ALMAGRO,5.0,1211,C1211ABD
-58.4236253257143,-34.6183782051628,036-059-006I,VENEZUELA,4150,GA,GARAGE,1,,ALMAGRO,5.0,1211,C1211ABD
-58.4212679387359,-34.6172048361692,036-098-013A,YAPEYU,452,GA,GARAGE,2,,ALMAGRO,5.0,1202,C1202ACJ
-58.4167341020089,-34.6149596848088,028-005-006C,BOEDO,246,GA,GARAGE,2,,ALMAGRO,5.0,1206,C1206AAP
-58.4164585981127,-34.6153647374946,028-005-017,BELGRANO,3545,GA,GARAGE,2,,ALMAGRO,5.0,1210,C1210AAD
-58.419405469751,-34.6171497827195,036-116-010B,CASTRO BARROS,470,GA,GARAGE,2,,ALMAGRO,5.0,1178,C1178AAJ
-58.4178645361721,-34.6182995062835,036-132-019A,COLOMBRES,482,GA,GARAGE,1,,ALMAGRO,5.0,1218,C1218ABB
-58.4214043490093,-34.6204505887679,036-075-004,MEXICO,3950,GA,GARAGE,2,,ALMAGRO,5.0,1223,C1223ACD
-58.4156679202285,-34.6200777255383,028-001-004C,MEXICO,3532,GA,GARAGE,1,,ALMAGRO,5.0,1223,C1223ABV
-58.4162326463061,-34.6190257585692,028-002-016,BOEDO AV.,558,GA,GARAGE,3,,ALMAGRO,5.0,1218,C1218AAO
-58.4199219928004,-34.6191527295913,036-096-029,CASTRO BARROS,629,GA,GARAGE,2,,ALMAGRO,5.0,1217,C1217ABC
-58.4169931718822,-34.6202744419233,036-130-031,BOEDO AV.,645,GA,GARAGE,1,,ALMAGRO,5.0,1218,C1218AAC
-58.417647004637,-34.619496633159,036-131-026D,MEXICO,3677,GA,GARAGE,4,,ALMAGRO,5.0,1223,C1223ABW
-58.4144998718786,-34.6174792204843,028-011-002Ñ,LINIERS VIRREY,549,GA,GARAGE,1,,ALMAGRO,5.0,1220,C1220AAA
-58.4241780220333,-34.6097902929268,017-066-026,"MITRE, BARTOLOME",4073,GA,GARAGE,5,,ALMAGRO,5.0,1201,C1201AAY
-58.4271034933076,-34.6090885946361,017-041-005D,DIAZ VELEZ AV.,4244,GA,GARAGE,2,,ALMAGRO,5.0,1200,C1200AAW
-58.4178410633308,-34.6080027908292,013-003-037,"BRAVO, MARIO",230,GA,GARAGE,1,,ALMAGRO,5.0,1175,C1175ABD
-58.4164445867906,-34.6151226333783,028-005-018,BELGRANO AV.,3545,GA,GARAGE,3,,ALMAGRO,5.0,1210,C1210AAD
-58.4603893490966,-34.6067365189704,059-115-036,"ORONO, NICASIO",1638,GA,GARAGE,3,,CABALLITO,6.0,,
-58.4593369352409,-34.606000398374,059-130-041B,FRAGATA Pres. SARMIENTO,1658,GA,GARAGE,2,,CABALLITO,6.0,1416,C1416CBL
-58.4567896444486,-34.6062826999282,059-157-013A,PAYSANDU,1567,GA,GARAGE,2,,CABALLITO,6.0,1416,C1416CDI
-58.4602772766406,-34.6109679923613,059-079-000,GALICIA,1360,GA,GARAGE,2,,CABALLITO,6.0,1416,C1416DGR
-58.4592282462107,-34.6105505458811,059-085-010A,"SEGUI, F. J., ALTE.",1351,GA,GARAGE,1,,CABALLITO,6.0,1416,C1416BXE
-58.4574934955948,-34.6112720921557,059-111-023,"FIGUEROA, D. APOLINARIO, CORONEL",1453,GA,GARAGE,2,,CABALLITO,6.0,1416,C1416DPS
-58.4590499036608,-34.6087675311555,059-113-046A,"ORONO, NICASIO",1468,GA,GARAGE,1,,CABALLITO,6.0,,
-58.4560219093914,-34.6111657413101,059-125-005,"FIGUEROA, D. APOLINARIO, CORONEL",1340,GA,GARAGE,1,,CABALLITO,6.0,1416,C1416DPR
-58.4556358971273,-34.6112930073117,059-125-038,FRAGATA Pres. SARMIENTO,1174,GA,GARAGE,1,,CABALLITO,6.0,1416,C1416CBB
-58.455102954265,-34.611036793254,059-139-011A,FRAGATA Pres. SARMIENTO,1185,GA,GARAGE,2,,CABALLITO,6.0,1416,C1416CBA
-58.4544343331062,-34.6113312752744,059-139-025,GAONA AV.,1837,GA,GARAGE,1,,CABALLITO,6.0,1416,C1416DRG
-58.4542841550982,-34.6112444693976,059-139-026,GAONA AV.,1839,GA,GARAGE,1,,CABALLITO,6.0,1416,C1416DRG
-58.4530794852424,-34.6101559366332,059-153-030A,ESPINOSA,1154,GA,GARAGE,2,,CABALLITO,6.0,1416,C1416CEB
-58.4533058604333,-34.6087237987286,059-164-018,ESPINOSA,1265,GA,GARAGE,2,,CABALLITO,6.0,1416,C1416CEC
-58.4512834806522,-34.6072881382665,059-179-011A,CUCHA CUCHA,1261,GA,GARAGE,2,,CABALLITO,6.0,1416,C1416CJC
-58.4506885821887,-34.6069664600593,059-179-029,"REPETTO, NICOLAS, DR.",1360,GA,GARAGE,3,,CABALLITO,6.0,1416,C1416CLF
-58.4458027875109,-34.6089794633431,045-039-009B,AMPERE,850,GA,GARAGE,1,,CABALLITO,6.0,1405,C1405DFB
-58.4453882810369,-34.6090591928724,045-039-020I,FRANKLIN,841,GA,GARAGE,2,HOMERO,CABALLITO,6.0,1405,C1405DEI
-58.4441203009521,-34.6082963506481,045-059-013B,DIAZ VELEZ AV.,5512,GA,GARAGE,1,,CABALLITO,6.0,1405,C1405DCX
-58.4446098025596,-34.6073359818222,045-060-005A,"GALLARDO, ANGEL AV.",1054,GA,GARAGE,2,PLAZA CID,CABALLITO,6.0,1405,C1405DJX
-58.4444857009006,-34.6076408754095,045-060-015A,DIAZ VELEZ AV.,5555,GA,GARAGE,1,,CABALLITO,6.0,1405,C1405DCK
-58.442117610547,-34.6067530234083,045-067-005,"GALLARDO, ANGEL AV.",842,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405DJV
-58.449154261711,-34.6079072494319,047-001-033,"REPETTO, NICOLAS, DR.",1165,GA,GARAGE,2,,CABALLITO,6.0,1416,C1416CLA
-58.4410410165745,-34.60836307121,045-076-021,DIAZ VELEZ AV.,5279,GA,GARAGE,1,,CABALLITO,6.0,1405,C1405DCH
-58.4381538316245,-34.6083612948097,045-099-018A,DIAZ VELEZ AV.,5063,GA,GARAGE,1,,CABALLITO,6.0,1405,C1405DCF
-58.431439963791,-34.6084190761497,045-150-018A,DIAZ VELEZ AV.,4545,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405DCA
-58.4314939294477,-34.6069671860553,045-153-019A,RAMOS MEJIA,751,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405CAC
-58.4310520538348,-34.6066193187829,045-153-034A,RIO DE JANEIRO,754,GA,GARAGE,1,,CABALLITO,6.0,1405,C1405CCL
-58.4321442741645,-34.6054818608642,045-154-007,FRANKLIN,82,GA,GARAGE,1,,CABALLITO,6.0,1405,C1405DDB
-58.4322781937887,-34.6054479253362,045-154-008,FRANKLIN,82,GA,GARAGE,1,,CABALLITO,6.0,1405,C1405DDB
-58.4342925365982,-34.6036423837768,045-158-006,"GALLARDO, ANGEL AV.",148,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405DJO
-58.436239960523,-34.6096833332615,045-107-039A,CAMPICHUELO,652,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405BOJ
-58.4338900739238,-34.6091701657418,045-134-008B,OTAMENDI,627,GA,GARAGE,1,,CABALLITO,6.0,1405,C1405BRI
-58.4360428103166,-34.6124232262278,045-105-017,"LOBOS, ELEODORO, Dr.",459,GA,GARAGE,1,,CABALLITO,6.0,1405,C1405BLE
-58.4337102236241,-34.6117199044789,045-119-028A,OTAMENDI,444,GA,GARAGE,1,,CABALLITO,6.0,1405,C1405BRF
-58.4347656217474,-34.6164235690802,045-091A-003A,YERBAL,304,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405CDH
-58.4351857365656,-34.6143775837434,045-103B-011X,CAMPICHUELO,240,GA,GARAGE,1,,CABALLITO,6.0,1405,C1405BOB
-58.4338402887239,-34.6136084891613,045-116-015,BOGOTA,170,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405CLD
-58.4418715313393,-34.6088095440007,045-063-031,HIDALGO,886,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405BCN
-58.4397763482784,-34.6127143495596,045-073A-014,HIDALGO,571,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405BCG
-58.4391228778043,-34.6127330143908,045-073A-028,"ARANGUREN, JUAN F., Dr.",541,GA,GARAGE,4,,CABALLITO,6.0,1405,C1405CRK
-58.440302284025,-34.6116121927695,045-073A-000S,HIDALGO,677,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405BCI
-58.4392650798032,-34.6120264527236,045-073A-000T,ACOYTE AV.,570,GA,GARAGE,1,,CABALLITO,6.0,1405,C1405BGQ
-58.4407716210726,-34.61004279911,045-075-016B,HIDALGO,815,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405BCM
-58.4388979218299,-34.6098981801183,045-086-039,"AMBROSETTI, JUAN B.",746,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405BIL
-58.438982278353,-34.6097176435675,045-086-041,"AMBROSETTI, JUAN B.",760,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405BIL
-58.4444420182525,-34.60996624286,045-038C-020A,PLANES,829,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405DBE
-58.4454344396239,-34.6121928683297,045-024-042A,ROJAS,780,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405ABL
-58.4490995278549,-34.6126168838727,057-113-013,PUJOL,863,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405ALG
-58.4486568211935,-34.6126330248361,057-113-023A,ARENGREEN,1129,GA,GARAGE,1,,CABALLITO,6.0,1405,C1405CYM
-58.4483779509083,-34.6111131272868,057-119-015B,CUCHA CUCHA,951,GA,GARAGE,1,,CABALLITO,6.0,1405,C1405AII
-58.448720570352,-34.6098000309262,057-120-040,"REPETTO, NICOLAS, DR.",1048,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405AER
-58.4475061991051,-34.6106548242931,057-122-014A,"REPETTO, NICOLAS, DR.",965,GA,GARAGE,1,,CABALLITO,6.0,1405,C1405AEO
-58.4439727588331,-34.6157249668895,045-019-005D,NEUQUEN,831,GA,GARAGE,1,,CABALLITO,6.0,1405,C1405CKG
-58.4480030784189,-34.6135763586387,057-112-031A,CUCHA CUCHA,740,GA,GARAGE,1,,CABALLITO,6.0,1405,C1405AIF
-58.4468674441386,-34.6142662551156,057-116-008,CUCHA CUCHA,665,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405AIC
-58.4510225400342,-34.6146904362399,057-096-012H,PAYSANDU,783,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405ANG
-58.4522861422438,-34.6125825387582,057-098-013A,PAYSANDU,961,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405ANK
-58.4508966481025,-34.6121197587757,057-108-016,ESPINOSA,961,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405AMK
-58.4534548399272,-34.6164221636741,057-070-004,"VALLESE, FELIPE",1328,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405CWV
-58.4545447541879,-34.6183561717128,057-062-015,"SEGUI, F. J., ALTE.",569,GA,GARAGE,2,,CABALLITO,6.0,1406,C1406BRG
-58.4530154486765,-34.6182509642704,057-069-020A,"BIEDMA, JOSE JUAN",535,GA,GARAGE,1,,CABALLITO,6.0,1405,C1405ASC
-58.4514193283583,-34.6178316588909,057-077-019B,"ARANGUREN, JUAN F., Dr.",1337,GA,GARAGE,1,,CABALLITO,6.0,1405,C1405CSA
-58.4449293692513,-34.6178512445725,045-008-019C,BOGOTA,943,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405CME
-58.44385460623,-34.6169224295956,045-017-006A,AVELLANEDA,954,GA,GARAGE,3,,CABALLITO,6.0,1405,C1405CNW
-58.4434806430571,-34.6172571174771,045-017-026A,BOGOTA,841,GA,GARAGE,1,,CABALLITO,6.0,1405,C1405CMC
-58.4492430874126,-34.6164016800096,057-093-029A,ESPINOSA,574,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405AMD
-58.4472408040102,-34.6161774117168,057-103-002A,NEUQUEN,1022,GA,GARAGE,3,,CABALLITO,6.0,1405,C1405CKL
-58.4479496739898,-34.616590153476,057-103-021,"ARANGUREN, JUAN F., Dr.",1061,GA,GARAGE,1,,CABALLITO,6.0,1405,C1405CRU
-58.4415013989696,-34.6149582162886,045-045B-030D,AVELLANEDA,739,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405CNH
-58.4396014114871,-34.6153923251252,045-052-016,HIDALGO,348,GA,GARAGE,1,,CABALLITO,6.0,1405,C1405BCD
-58.4448302205533,-34.6188255171089,045-007B-001U,"GARCIA LORCA, FEDERICO",219,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405AHA
-58.4415630072394,-34.6187507519403,045-029-012,YERBAL,759,GA,GARAGE,1,,CABALLITO,6.0,1405,C1405CDO
-58.4415630072394,-34.6187507519403,045-029-012,YERBAL,745,GA,GARAGE,1,,CABALLITO,6.0,1405,C1405CDO
-58.4422238456693,-34.6173701339448,045-030-008,BOGOTA,774,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405CMB
-58.4401113151431,-34.6181148670278,045-042A-002,YERBAL,637,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405CDM
-58.439504680033,-34.6165767854753,045-051-016C,BACACAY,655,GA,GARAGE,2,,CABALLITO,6.0,1405,C1405CFA
-58.43919692717,-34.616446419779,045-051-028,HIDALGO,252,GA,GARAGE,1,,CABALLITO,6.0,1405,C1405BCB
-58.4474350878615,-34.6212514944819,057-038B-065B,YERBAL,1149,GA,GARAGE,1,,CABALLITO,6.0,1406,C1406GJC
-58.4549846120492,-34.6217868048142,057-041-017,BOGOTA,1727,GA,GARAGE,2,,CABALLITO,6.0,1406,C1406GBE
-58.4525521443755,-34.6257120898066,042-042-007B,RIVADAVIA AV.,6134,GA,GARAGE,2,,CABALLITO,6.0,1406,C1406GLR
-58.4521712022071,-34.6238754589944,057-049-009A,YERBAL,1572,GA,GARAGE,1,,CABALLITO,6.0,1406,C1406GJL
-58.4530627624682,-34.6243144264348,057-049-024,MORELOS,83,GA,GARAGE,1,,CABALLITO,6.0,1406,C1406BPA
